property_name,location,bedrooms,bathrooms,price,size,price_per_sqm
OMR 225 + 1 Month free 1 BHK luxury flat at Wadikabir ISWK,"Al Wadi Al Kabir, Muscat•",2,2.0,225.0,100.0,2.25
Aziba villa 4+1 for rent بالعذيبه الشماليه فيلا 4+1 للايجار,"Azaiba, Muscat•",5,5.0,650.0,300.0,2.1666666666666665
MADINAT SULTAN QABOOS TOWNHOUSE  VILLA FOR RENT,"Madinat As Sultan Qaboos, Muscat•",4,4.0,630.0,250.0,2.52
السعادة الشمالية,"Salalah, Dhofar•",3,3.0,50.0,200.0,0.25
Very good & renovated apartment in Darsait for rent near to ISM,"Darsait, Muscat•",2,2.0,240.0,200.0,1.2
Commercial office مكتب تجاري في أكثر منطقة حيوية  شارع المها  للايجار,"Bosher, Muscat•",2,,330.0,72.0,4.583333333333333
Room for Rent (Indian Female only) with Shared Kitchen and appliances,"Al Ghubrah, Muscat•",1,1.0,120.0,70.0,1.7142857142857142
"Apartments for rent for families in Al Amerat,","Al Amarat, Muscat•",3,3.0,170.0,400.0,0.425
غرف  نظيف ايجار يومي,"Salalah, Dhofar•",7,7.0,15.0,2222.0,0.0067506750675067504
Shop/store for rent,"Salalah, Dhofar•",2,,90.0,50.0,1.8
بيت صغير للإيجار في خريف صلاله,"Salalah, Dhofar•",1,1.0,50.0,1200.0,0.041666666666666664
شقة للأيجار اليومي في صلالة الجديدة,"Salalah, Dhofar•",2,2.0,1111.0,35.0,31.742857142857144
ROOM FOR RENT,"Al Ghubrah, Muscat•",1,1.0,1699.0,35.0,48.542857142857144
High Quality 2BHK apartment at Al Ansab near Bank Muscat,"Ansab, Muscat•",3,3.0,220.0,100.0,2.2
شقة جديده غرفتين وصالة خلف مركز القبائل بوشر,"Bosher, Muscat•",2,2.0,215.0,100.0,2.15
Offices for Rent in Al Khuwair - مكاتب للإيجار في الخوير,"Al Khuwair, Muscat•",2,,1230.0,205.0,6.0
شقة للإيجار في منطقة الحاجر الجامود,"Al Amarat, Muscat•",2,2.0,130.0,130.0,1.0
Room for daily rent for females only غرفة للإيجار اليومي للنساء فقط,"Bosher, Muscat•",2,2.0,10.0,111.0,0.09009009009009009
Room For Rent,"Azaiba, Muscat•",1,1.0,135.0,350.0,0.38571428571428573
غرفة متكاملة في مكان مميز خلف سيتي سنتر الموالح,"Al Mawaleh, Muscat•",1,1.0,130.0,40.0,3.25
ارض ومخزن للايجار في عبري مقابل صالة عمانتل,"Ibri, Al Dhahirah•",2,,700.0,450.0,1.5555555555555556
Room for rent,"Al Hail, Muscat•",1,1.0,100.0,12.0,8.333333333333334
فيلا للإيجار  اليومي صحنوت,"Salalah, Dhofar•",7,7.0,80.0,300.0,0.26666666666666666
وادي عدي,"Ruwi, Muscat•",1,1.0,85.0,85.0,1.0
bedspaces for ladies only,"Al Ghubrah, Muscat•",2,2.0,40.0,160.0,0.25
فلل فاخره وجديده لموسم خريف صلاله,"Salalah, Dhofar•",6,6.0,120.0,350.0,0.34285714285714286
غرفة للايجار,"Saham, Al Batinah•",1,1.0,50.0,11.0,4.545454545454546
A neat bed space for rent,"Al Khuwair, Muscat•",1,1.0,35.0,36.0,0.9722222222222222
"Daily 2R, weekly 10R, monthly 35R","Al Khuwair, Muscat•",1,1.0,35.0,31.0,1.1290322580645162
A bed space in a sharing room for rent,"Al Khuwair, Muscat•",1,1.0,35.0,33.0,1.0606060606060606
3 bedrooms flat for rent near maubila industrial area and new nesto,"Al Maabilah, Muscat•",1,1.0,145.0,115.0,1.2608695652173914
صلاله,"Salalah, Dhofar•",2,2.0,1111.0,555.0,2.001801801801802
اجار فله لسياح الخريف بل يوميه ٤٥,"Salalah, Dhofar•",3,3.0,50.0,200.0,0.25
1bhk 2bhk room Bedspace are all available 77151508,"Sohar, Al Batinah•",2,2.0,120.0,200.0,0.6
للإيجار اليومي غرف وصالة ومجلس ومطبخ 2 حمام,"Salalah, Dhofar•",2,2.0,200.0,111111.0,0.0018000018000018
شقه مفروشه الخوير,"Al Khuwair, Muscat•",2,2.0,300.0,120.0,2.5
I have for bed space,"Al Khuwair, Muscat•",1,1.0,130.0,30.0,4.333333333333333
شقق فاخرة فندقية للإجار,"Taqah, Dhofar•",1,1.0,50.0,10.0,5.0
فيلا فاخيرك للإجار,"Salalah, Dhofar•",5,5.0,115.0,10.0,11.5
Alkhuwair renting apartment,"Al Khuwair, Muscat•",2,2.0,185.0,66.0,2.803030303030303
Room for rent in Wadi Adi غرفه للايجار في وادي عدي,"Ruwi, Muscat•",1,1.0,60.0,12.0,5.0
سوق الخوض ملحق بفيلا غرفه وصاله ومطبخ 120ريال,"Al Khoud, Muscat•",2,2.0,120.0,60.0,2.0
فيلا للإيجار بصحلنوت الشمالية,"Salalah, Dhofar•",4,4.0,90.0,300.0,0.3
غرف جديدة كليا للشباب بسعر مناسب,"Salalah, Dhofar•",1,1.0,10.0,15.0,0.6666666666666666
Monthly Basis Furnished 2 BHK Flat in Falaj Sohar close to Falaj Nesto,"Sohar, Al Batinah•",2,2.0,160.0,50.0,3.2
Full Building for Staff Accommodation in Falaj Sohar close to Lulu,"Sohar, Al Batinah•",2,2.0,2500.0,100.0,25.0
khuwair 33 near timor mosque,"Al Khuwair, Muscat•",1,1.0,90.0,40.0,2.25
Fully Furnished Studio Flat in Falaj Sohar close to Supermax,"Sohar, Al Batinah•",1,1.0,150.0,35.0,4.285714285714286
Budgeted 2 BHK Flat in Falaj Sohar close to Football Ground,"Sohar, Al Batinah•",2,2.0,100.0,45.0,2.2222222222222223
Ground Floor  Villa Apt  for Rent opposite Wave Muscat Mawaleh,"Al Mawaleh, Muscat•",3,3.0,350.0,123.0,2.845528455284553
"2 Bedroom Ground Floor Villa  beach School , Mall, Mouj in N, Mawaleh.","Al Mawaleh, Muscat•",3,3.0,350.0,121.0,2.8925619834710745
شقه للايجار في مسقط هيلز بتشطيبات راقيه,"Muscat - Other, Muscat•",1,1.0,350.0,90.0,3.888888888888889
غرفة مفروشة بمدخل خاص غرفة مستقلة,"Al Amarat, Muscat•",1,1.0,105.0,20.0,5.25
Shared rooms 6 / 8 riyal Daily/ monthly / weekly - 72008125,"Al Ghubrah, Muscat•",3,3.0,10.0,196.0,0.05102040816326531
بوشر الشعبيه,"Bosher, Muscat•",1,1.0,100.0,18.0,5.555555555555555
room for rent,"Al Maabilah, Muscat•",1,1.0,140.0,30.0,4.666666666666667
صلالة - عوقد خلف فندق الجبا,"Salalah, Dhofar•",2,2.0,50.0,100.0,0.5
ملحق بفيلا سوق الخوض شارع النماء 125ريال /لتواصل  /72707016,"Al Khoud, Muscat•",2,2.0,125.0,60.0,2.0833333333333335
شقق للايجار بصحار الهمبار Apartments for rent in Sohar Al Humbar,"Sohar, Al Batinah•",2,2.0,160.0,130.0,1.2307692307692308
شقق للايجار بصحار مويلح Apartments for rent in Sohar Muwaileh,"Sohar, Al Batinah•",2,2.0,120.0,100.0,1.2
ورشة/ مخزن للإيجار في صناعية المصنعة workshop/ store for rent big,"Al Masn'a, Al Batinah•",2,,120.0,100.0,1.2
فيلا للايجار بصحار مجز الكبري Villa for rent in Sohar Majaz Al Kubra,"Sohar, Al Batinah•",5,5.0,350.0,400.0,0.875
شقق للايجار بصحار الغشبه Apartments for rent in Sohar Al Ghashba,"Sohar, Al Batinah•",2,2.0,140.0,10.0,14.0
غرف للايجار فالخوض,"Al Khoud, Muscat•",1,1.0,80.0,20.0,4.0
Room For Rent - Mawaleh,"Al Mawaleh, Muscat•",1,1.0,150.0,30.0,5.0
two room flat +two toilets and kitchen in alkoudh market,"Al Khoud, Muscat•",2,2.0,160.0,75.0,2.1333333333333333
Furnished Room with Private Washroom and Kitchen on 18 November Street,"Al Ghubrah, Muscat•",1,1.0,120.0,10.0,12.0
room for rent,"Azaiba, Muscat•",1,1.0,120.0,45.0,2.6666666666666665
فله نظيفة جداً مع الإنترنت,"Salalah, Dhofar•",3,3.0,70.0,300.0,0.23333333333333334
صلالة - السعادة - عوقد,"Salalah, Dhofar•",1,1.0,3033.0,10.0,303.3
محل في سندان,"Nakhl, Al Batinah•",2,,44.0,1000000.0,4.4e-05
شقق للإجار اليومي في قلب صلاله بسعر 18 ريال في اليوم,"Salalah, Dhofar•",1,1.0,90.0,90.0,1.0
محلات للايجار - بركاء - منطقة الخويرات,"Barka, Al Batinah•",2,,80.0,30.0,2.6666666666666665
Dental Clinic For Rent,"Ansab, Muscat•",2,,595.0,150.0,3.966666666666667
تم التإجير الحمدلله غرفنين  حمام مطبخ already rented,"Bosher, Muscat•",1,1.0,160.0,80.0,2.0
غرف للايجار العذيبه َالغبره والخوير,"Al Ghubrah, Muscat•",1,1.0,110.0,70.0,1.5714285714285714
العامرات مقابل سوق السادسه,"Al Amarat, Muscat•",5,5.0,300.0,300.0,1.0
استوديو مفروش للإيجار || Studio furnished for rent,"Azaiba, Muscat•",1,1.0,175.0,30.0,5.833333333333333
Furnished flats 1bhk studio single rooms Makkah hypermarket ghubra,"Al Ghubrah, Muscat•",2,2.0,120.0,6000.0,0.02
شقة مفروشة للإيجار - غرفتين نوم,"Al Khoud, Muscat•",3,3.0,320.0,70.0,4.571428571428571
شاليه للايجار بقمة الفخامه,"Mirbat, Dhofar•",4,4.0,200.0,1000.0,0.2
غرفة أرضية في المعبيلة,"Al Maabilah, Muscat•",1,1.0,90.0,16.0,5.625
500 to 2000 sqm warehouse for Rent in Samail industrial area.,"Sumail, Al Dakhiliya•",2,,100.0,500.0,0.2
صلالة  عوقد مربع ج,"Salalah, Dhofar•",5,5.0,50.0,400.0,0.125
( مستودع للإيجار )500 to 4000 SQM Warehouse for Rent,"Ghala, Muscat•",2,,500.0,500.0,1.0
Flat for rent near NESTO HM Falaj alqabail |Families only,"Sohar, Al Batinah•",2,2.0,120.0,102.0,1.1764705882352942
صلاله الدهاريز,"Salalah, Dhofar•",2,2.0,50.0,100.0,0.5
شقه سكني تجاري للإيجار سوق المركزي التجاري المعبيلة الجنوبية,"Al Maabilah, Muscat•",1,1.0,115.0,90.0,1.2777777777777777
فيله للأيجار اليومي,"Salalah, Dhofar•",3,3.0,65.0,600.0,0.10833333333333334
"Gym Facility Available for Leasing – AMV, Khazaen Economic City","Barka, Al Batinah•",2,,18.0,136.4,0.13196480938416422
شقق مفروشة - فلل راقية - استراحات عائلية - شقق فندقية,"Salalah, Dhofar•",2,2.0,50.0,100.0,0.5
بيت مؤثث جاهز بموقع ممتاز,"Madinat As Sultan Qaboos, Muscat•",3,3.0,250.0,120.0,2.0833333333333335
شقه في شاطيء الدهاريز,"Salalah, Dhofar•",2,2.0,50.0,85.0,0.5882352941176471
الشقه محجوزه إلى 2025/8/6  السويت محجوزه إلى 2025/7/26 شقه وسويت,"Salalah, Dhofar•",2,2.0,50.0,80.0,0.625
ROOM FOR RENT FOR FAMILIES,"Salalah, Dhofar•",1,1.0,15.0,20.0,0.75
Room for rent in salalah,"Salalah, Dhofar•",1,1.0,10.0,10.0,1.0
شقه صلاله صحلنوت للايجار اليومي {20ريال },"Salalah, Dhofar•",1,1.0,50.0,10.0,5.0
New Villa for rent opposite opera house,"Madinat As Sultan Qaboos, Muscat•",5,5.0,690.0,580.0,1.1896551724137931
للإيجار شقة من غرفتين - في منطقة الشرية - صور,"Sur, Al Sharqiya•",1,1.0,100.0,100.0,1.0
family flat toe rent maabailah hai altacamwn face 9,"Al Maabilah, Muscat•",3,3.0,150.0,105.0,1.4285714285714286
شقة مفروشه للايجار بالغبره - Furnished for rent in Al Ghubrah,"Al Ghubrah, Muscat•",1,1.0,230.0,50.0,4.6
Room for Rent aAlkhoud 6,"Al Khoud, Muscat•",1,1.0,100.0,20.0,5.0
Room for Rent,"Al Khoud, Muscat•",1,1.0,90.0,25.0,3.6
غرفه وشقق للإجار يومي في صلاله الجديدة,"Salalah, Dhofar•",1,1.0,10.0,999.0,0.01001001001001001
bed space,"Al Masn'a, Al Batinah•",1,1.0,10.0,28.0,0.35714285714285715
Gulf Gateway Hostel,"Al Ghubrah, Muscat•",5,5.0,10.0,160.0,0.0625
villa for rent 600 OMR / month or sale 175K,"Al Maabilah, Muscat•",6,6.0,600.0,535.0,1.1214953271028036
"Prestigious 2BHK fully furnished apartment, terrace,BBQ, free internet","Azaiba, Muscat•",2,2.0,560.0,170.0,3.2941176470588234
شقق وغرف مفروشه  rooms rent,"Al Duqum, Al Wusta•",12,12.0,111.0,9875.0,0.011240506329113924
شقق للإيجار,"Sur, Al Sharqiya•",3,3.0,120.0,2354.0,0.05097706032285471
Movers and packers all Muscat oman and Dubai to Muscat,"Azaiba, Muscat•",3,3.0,65.0,65.0,1.0
شقة للإيجار,"Saham, Al Batinah•",2,2.0,130.0,40.0,3.25
غرقة مشتركة للسيدات في الخوض ladies room alkhoud,"Al Khoud, Muscat•",1,1.0,40.0,50.0,0.8
Single Room For Lady only غرفة منفردة لسيدة فقط,"Al Khoud, Muscat•",1,1.0,85.0,10.0,8.5
Exclusive Marina Bay Home boasting a glamorous Rooftop Terrace,"Salalah, Dhofar•",2,2.0,195.0,148.0,1.3175675675675675
Furnished Room for Non-cooking Indian bachelor at Wadi Kabir,"Al Wadi Al Kabir, Muscat•",1,1.0,60.0,20.0,3.0
Furnished Room available for non-cooking  Indian Exe bachelor,"Al Wadi Al Kabir, Muscat•",1,1.0,60.0,20.0,3.0
Furnish Room Atach bath bachlor or Husband Wife cal 79146789,"Al Wadi Al Kabir, Muscat•",1,1.0,100.0,28.0,3.5714285714285716
"550m2, 787m2 and 1000m2, warehouses for rent Ghala","Ghala, Muscat•",2,,1375.0,787.0,1.747141041931385
Brand New 1BHK Flat for Rent in Ghala WA 76324666 LRA05,"Ghala, Muscat•",1,1.0,325.0,90.0,3.611111111111111
4BHK COMPOUND VILLA FOR RENT IN MADINAT ILLAM WA76324666 LRV51,"Madinat As Sultan Qaboos, Muscat•",4,4.0,779.0,400.0,1.9475
6BHK For Rent in Qurum 29 Compound Villa LRV53  WA 76324666,"Al Mawaleh, Muscat•",6,6.0,525.0,450.0,1.1666666666666667
luxury studio furnished unfurnished in hail north near the village,"Al Hail, Muscat•",1,1.0,160.0,60.0,2.6666666666666665
استوديو فاخر مفروش في منتجع هوانا صلالة,"Salalah, Dhofar•",1,1.0,50.0,60.0,0.8333333333333334
ladies bed space,"Al Ghubrah, Muscat•",1,1.0,45.0,300.0,0.15
Furnished 1bhk flat in Azaiba near Al fair market 250 rials,"Azaiba, Muscat•",1,1.0,250.0,80.0,3.125
Excellent furnished 2Bhk in bosher Al maha street,"Bosher, Muscat•",2,2.0,360.0,120.0,3.0
Room or bed space available for families and executive Batchelors,"Qurum, Muscat•",3,3.0,120.0,100.0,1.2
New Executive Bed space available for rent,"Al Khuwair, Muscat•",3,3.0,50.0,399.0,0.12531328320802004
Awesome 2BHK furniture apartment at Al Mabilahشقة مفروشةو مؤثثة . ا,"Al Maabilah, Muscat•",3,3.0,180.0,100.0,1.8
Shop for rent Mabela behind Nesto,"Al Maabilah, Muscat•",2,,200.0,35.0,5.714285714285714
مزرعة الوادي للإيجار,"Qurayyat, Muscat•",4,4.0,50.0,50000.0,0.001
1BHK full furnished,"Bosher, Muscat•",2,2.0,300.0,65.0,4.615384615384615
1BHK Furnished flat for rent,"Bosher, Muscat•",2,2.0,300.0,63.0,4.761904761904762
Single Room Available for Men or Women in Al khuwair,"Al Khuwair, Muscat•",1,1.0,75.0,25.0,3.0
شقق وغرف فاخرة للايجار اليومي,"Salalah, Dhofar•",2,2.0,50.0,100.0,0.5
عرض خاص شهر 7 ب 55 ريال فقط,"Salalah, Dhofar•",5,5.0,55.0,27.0,2.037037037037037
أستراحه النور للمناسبات و التجمعات,"Manah, Al Dakhiliya•",3,3.0,50.0,1500.0,0.03333333333333333
Bed Space For educated bachelors (Philippines prefer),"Al Khuwair, Muscat•",2,2.0,10.0,100.0,0.1
شقق وغرف للإيجار اليومي للتواصل 95598555,"Salalah, Dhofar•",2,2.0,50.0,100.0,0.5
شقق وغرف للإيجار اليومي مفروشه  للتواصل 95598555,"Salalah, Dhofar•",2,2.0,50.0,100.0,0.5
Room for Rent,"Azaiba, Muscat•",1,1.0,50.0,300.0,0.16666666666666666
Bed space only women,"Al Ghubrah, Muscat•",1,1.0,45.0,100.0,0.45
flat for rent in sada in Salalah,"Salalah, Dhofar•",2,2.0,60.0,256.0,0.234375
Lavish 2BHK Flat For Rent In Al Khoud Souq,"Al Khoud, Muscat•",2,2.0,350.0,95.0,3.6842105263157894
Room Available for Rent 70 OMR,"Al Hail, Muscat•",1,1.0,70.0,70.0,1.0
Single room with attached bathroom,"Mutrah, Muscat•",1,1.0,75.0,1111.0,0.0675067506750675
single room with attached toilet for rent,"Mutrah, Muscat•",1,1.0,75.0,111111.0,0.000675000675000675
"Sharing Flat , Fully Furnished 1 BHK","Al Khuwair, Muscat•",2,2.0,90.0,60.0,1.5
Furnish Room For Single Bachlor Cal 79146789,"Al Wadi Al Kabir, Muscat•",1,1.0,100.0,30.0,3.3333333333333335
"Rooms, apartments, villas and townhouses available for rent in Muscat","Azaiba, Muscat•",3,3.0,50.0,1110.0,0.04504504504504504
شقة للايجار في صلالة في السعادة الشمالية,"Salalah, Dhofar•",1,1.0,140.0,140.0,1.0
شقه في صلاله,"Salalah, Dhofar•",2,2.0,80.0,120.0,0.6666666666666666
Room in a villa for rent,"Al Wadi Al Kabir, Muscat•",1,1.0,95.0,25.0,3.8
الغبره الشمالية,"Al Ghubrah, Muscat•",1,1.0,115.0,90.0,1.2777777777777777
الموالح الشماليه شارع الموج جنب مركز البهجه,"The Wave (Almouj), Muscat•",1,1.0,12.0,10.0,1.2
شقه مفروشه للإيجار,"Salalah, Dhofar•",3,3.0,50.0,600.0,0.08333333333333333
المزيونه,"Al Mazyona, Dhofar•",2,,800.0,1972.0,0.4056795131845842
يوجد لدينا شقق وفلل للايجار,"Salalah, Dhofar•",2,2.0,50.0,600.0,0.08333333333333333
شقه للإيجار في صحنوت,"Salalah, Dhofar•",2,2.0,1000.0,400.0,2.5
استراحة الفردوس للايجار شاليهات مزرعه,"Sumail, Al Dakhiliya•",3,3.0,50.0,200.0,0.25
apartment for rent,"Sohar, Al Batinah•",2,2.0,200.0,500.0,0.4
Room for rent,"Al Hail, Muscat•",1,1.0,90.0,123.0,0.7317073170731707
شاليه أنطاليا صلاله,"Salalah, Dhofar•",7,7.0,85.0,700.0,0.12142857142857143
FURNISHED SINGLE ROOMS AVAILABLE FOR COUPLES OR WORKING LADIES AT RUWI,"Ruwi, Muscat•",2,2.0,100.0,80.0,1.25
شقة مفروشة نظيفة,"Salalah, Dhofar•",2,2.0,50.0,90.0,0.5555555555555556
مكتب بموقع مميز على الشارع السريع في بوشر للإيجار,"Bosher, Muscat•",2,,550.0,105.0,5.238095238095238
شقة نظيفة للإيجار في الموالح الجنوبية,"Al Mawaleh, Muscat•",2,2.0,220.0,100.0,2.2
استوديو حديث في الخوير الجنوبيه للايجار الشهري,"Al Khuwair, Muscat•",1,1.0,170.0,150.0,1.1333333333333333
Arabianseavillabuilding Daily rent,"Salalah, Dhofar•",3,3.0,50.0,120.4,0.4152823920265781
Arabianseavillabuilding(apartments for Daily rent,"Salalah, Dhofar•",3,3.0,50.0,110.0,0.45454545454545453
فيلا فاخرة للايجار في صلالة,"Salalah, Dhofar•",6,6.0,150.0,500.0,0.3
nice house in Qurum 29 near philpno school,"Qurum, Muscat•",5,5.0,555.0,300.0,1.85
غرفة وحمام نظيفة صحنوت 91485635 ب 20,"Salalah, Dhofar•",1,1.0,100.0,10.0,10.0
House shiffting service all Muscat oman and Dubai to Muscat oman and,"Bosher, Muscat•",3,3.0,70.0,65.0,1.0769230769230769
شقة مفروشة للايجار في صلالة,"Salalah, Dhofar•",2,2.0,180.0,110.0,1.6363636363636365
Room Vacant Available,"Al Khuwair, Muscat•",1,1.0,130.0,130.0,1.0
Falat available for Rent in Shaleem,"Shalim and The Hallaniyat Island, Dhofar•",2,2.0,130.0,200.0,0.65
شقة للايجار الخوض السادسه الايجار 160 ريال شهري للتواصل وتساب,"Al Khoud, Muscat•",2,2.0,160.0,125.0,1.28
استوديو  للعوايل  بالمعبيله قريب نستو سكن جديد اول ساكن شامل كل شي,"Al Maabilah, Muscat•",1,1.0,130.0,50.0,2.6
